Order_id,qty,price_each
226676,1,300
226677,2,2.99
226678,1,14.95
226679,1,3.84
226680,1,11.95
226681,1,389.99
226682,1,11.95
226683,1,3.84
226684,1,11.95
226685,1,11.99
226686,2,2.99
226687,1,11.95
226688,1,150
226689,1,99.99
226690,1,379.99
226691,1,2.99
226692,1,11.95
226693,2,2.99
226694,1,11.99
226695,1,11.99
226696,1,3.84
226697,1,150
226698,1,2.99
226699,1,11.95
226700,1,99.99
226701,1,3.84
226702,1,1700
226703,1,14.95
226704,1,149.99
226705,1,99.99
226706,1,14.95
226707,1,300
226708,1,11.99
226709,1,2.99
226710,1,11.95
226711,1,149.99
226711,1,1700
226712,1,14.95
226713,1,14.95
226714,1,3.84
226715,1,150
226716,1,14.95
226717,1,11.99
226718,3,2.99
226719,1,999.99
226720,1,999.99
226721,1,99.99
226722,1,3.84
226723,1,300
226724,1,11.99
226725,1,2.99
226726,1,999.99
226726,1,11.95
226727,1,109.99
226728,1,150
226729,1,3.84
226729,1,150
226730,1,11.99
226731,1,14.95
226732,1,11.95
226733,1,2.99
226734,1,600
226735,1,11.99
226736,1,149.99
226737,1,11.95
226738,1,11.95
226739,1,379.99
226740,1,379.99
226741,1,14.95
226742,1,14.95
226743,1,99.99
226744,1,14.95
226745,1,14.95
226746,1,3.84
226747,1,14.95
226748,1,379.99
226749,3,2.99
226750,1,109.99
226751,1,150
226752,1,400
226753,2,14.95
226754,3,2.99
226755,1,109.99
226756,1,11.95
226757,1,150
226758,1,14.95
226759,1,150
226760,1,14.95
226761,2,2.99
226762,1,14.95
226763,1,2.99
226764,1,150
226765,1,3.84
226766,1,149.99
226766,1,11.95
226767,1,149.99
226768,1,999.99
226769,1,11.99
226770,1,2.99
226771,1,11.99
226772,1,3.84
226773,1,2.99
226774,1,1700
226775,1,150
226776,1,14.95
226777,2,3.84
226778,1,11.99
226779,1,389.99
226780,1,109.99
226781,1,150
226782,1,99.99
226783,1,11.95
226784,1,99.99
226785,2,11.99
226786,1,2.99
226787,1,2.99
226788,1,379.99
226789,1,11.95
226790,1,149.99
226791,1,2.99
226792,1,2.99
226793,1,2.99
226794,1,11.95
226795,1,389.99
226796,1,3.84
226797,1,109.99
226798,1,389.99
226799,1,11.95
226800,1,109.99
226801,1,389.99
226802,1,14.95
226803,1,700
226804,1,11.99
226805,1,149.99
226806,1,11.95
226807,3,2.99
226808,1,14.95
226809,1,99.99
226810,1,3.84
226811,1,700
226812,1,600
226813,1,149.99
226814,1,14.95
226815,3,2.99
226816,1,600
226816,1,11.95
226817,1,14.95
226818,1,389.99
226819,1,99.99
226820,2,3.84
226821,1,150
226822,1,11.99
226823,1,11.95
226824,1,389.99
226825,1,600
226826,1,3.84
226827,1,379.99
226828,1,2.99
226829,1,300
226830,1,11.99
226831,1,11.99
226832,1,3.84
226833,1,600
226834,1,11.95
226835,1,2.99
226836,3,2.99
226837,1,11.99
226838,1,11.95
226839,1,99.99
226840,1,2.99
226841,1,99.99
226842,4,3.84
226843,1,700
226844,1,300
226845,1,700
226846,1,11.95
226847,1,14.95
226848,1,149.99
226849,3,3.84
226850,1,11.95
226851,1,3.84
226852,5,11.95
226853,1,150
226854,1,149.99
226855,1,1700
226856,1,999.99
226857,1,149.99
226858,1,11.95
226859,1,11.99
226860,1,11.99
226861,1,150
226862,1,600
226863,2,3.84
226864,1,11.95
226865,1,999.99
226866,1,99.99
226867,1,600
226867,1,11.95
226868,1,2.99
226868,1,11.99
226869,1,150
226870,2,11.95
226871,1,11.99
226872,1,11.95
226873,1,1700
226874,1,999.99
226875,1,99.99
226876,2,2.99
226877,2,14.95
226878,1,389.99
226879,1,150
226880,1,3.84
226881,1,999.99
226882,1,14.95
226883,1,300
226884,1,600
226885,1,99.99
226886,2,3.84
226887,1,2.99
226888,1,99.99
226889,1,11.95
226890,1,1700
226891,1,600
226892,1,3.84
226893,1,3.84
226894,1,149.99
226895,1,99.99
226896,1,11.95
226897,1,389.99
226898,3,14.95
226899,1,150
226900,1,11.95
226901,1,700
226901,1,14.95
226901,1,11.99
226902,4,3.84
226903,1,379.99
226904,1,3.84
226905,2,2.99
226906,1,600
226907,2,3.84
226908,1,300
226909,1,2.99
226910,2,2.99
226911,1,2.99
226912,1,11.99
226913,1,11.99
226914,1,11.99
226915,1,379.99
226916,1,2.99
226917,2,2.99
226918,1,14.95
226919,1,14.95
226920,1,14.95
226921,1,11.95
226922,1,379.99
226923,1,2.99
226924,1,300
226925,1,3.84
226926,1,3.84
226927,1,379.99
226928,1,11.99
226929,1,2.99
226930,1,11.99
226931,1,149.99
226932,1,14.95
226933,1,14.95
226934,1,999.99
226935,1,600
226935,1,11.95
226935,1,11.99
226936,1,99.99
226937,1,3.84
226938,1,11.95
226939,1,11.99
226940,1,2.99
226941,1,2.99
226942,1,11.99
226943,1,11.95
226944,1,3.84
226945,2,2.99
226946,1,149.99
226947,1,2.99
226948,2,3.84
226949,2,2.99
226950,1,11.99
226951,1,600
226952,1,11.99
226953,1,2.99
226954,1,99.99
226955,1,3.84
226956,1,11.99
226957,2,2.99
226958,2,11.95
226959,1,149.99
226960,1,2.99
226961,1,3.84
226962,1,11.99
226963,1,11.95
226964,1,99.99
226965,1,14.95
226966,1,14.95
226967,1,11.99
226968,1,2.99
226969,1,3.84
226970,1,11.95
226971,1,14.95
226972,1,150
226973,1,109.99
226974,2,2.99
226975,1,3.84
226976,1,300
226977,1,3.84
226978,1,3.84
226979,1,14.95
226980,2,11.95
226981,1,3.84
226982,1,600
226983,1,11.95
226984,1,14.95
226985,2,11.95
226986,1,389.99
226987,1,11.99
226988,1,389.99
226989,1,11.99
226990,1,11.99
226991,1,379.99
226992,1,14.95
226993,1,11.95
226994,1,2.99
226995,1,999.99
226996,1,11.99
226997,1,2.99
226998,1,109.99
226999,1,149.99
227000,1,3.84
227001,1,11.95
227002,1,3.84
227003,1,150
227004,1,14.95
227005,1,11.95
227006,1,3.84
227007,1,11.95
227007,1,149.99
227008,2,14.95
227009,1,99.99
227010,1,300
227011,1,99.99
227012,1,2.99
227012,1,14.95
227013,1,11.95
227014,1,99.99
227015,1,99.99
227016,1,150
227017,1,3.84
227018,1,379.99
227019,1,2.99
227020,1,3.84
227021,1,3.84
227022,1,149.99
227023,1,14.95
227024,1,2.99
227025,1,600
227026,1,1700
227027,1,99.99
227028,1,11.95
227029,1,11.95
227030,1,99.99
227031,1,2.99
227032,1,11.99
227033,1,150
227034,1,999.99
227035,1,11.95
227036,1,14.95
227037,1,11.95
227038,1,14.95
227039,1,150
227040,1,99.99
227041,1,14.95
227042,1,149.99
227043,1,11.95
227044,1,14.95
227045,1,11.95
227046,1,300
227047,1,999.99
227048,1,379.99
227049,1,700
227050,1,150
227051,1,700
227052,1,2.99
227053,1,11.99
227054,2,3.84
227055,1,11.95
227056,1,2.99
227057,1,14.95
227058,1,149.99
227059,1,150
227060,1,3.84
227061,1,149.99
227062,1,3.84
227063,2,3.84
227064,1,700
227065,1,99.99
227066,1,3.84
227067,1,389.99
227068,1,150
227069,1,14.95
227070,1,1700
227071,1,14.95
227072,2,2.99
227073,1,11.99
227074,1,99.99
227075,1,300
227076,1,109.99
227077,1,600
227078,1,389.99
227079,1,14.95
227080,1,3.84
227081,1,99.99
227082,1,149.99
227083,1,379.99
227084,1,14.95
227085,1,400
227086,1,3.84
227087,1,14.95
227088,1,150
227089,1,389.99
227090,1,149.99
227091,3,2.99
227092,1,11.99
227093,1,389.99
227093,1,1700
227094,2,3.84
227095,1,11.99
227096,9,2.99
227097,1,99.99
227098,2,3.84
227099,2,3.84
227100,1,379.99
227101,1,1700
227102,1,149.99
227103,1,14.95
227104,1,11.95
227105,1,379.99
227106,1,11.95
227107,1,14.95
227107,1,150
227108,1,14.95
227109,1,3.84
227110,1,300
227111,1,2.99
227112,1,11.99
227113,1,150
227114,1,149.99
227115,1,11.95
227116,2,11.95
227117,1,150
227118,1,389.99
227119,1,2.99
227120,4,2.99
227121,1,600
227122,1,700
227123,1,150
227124,1,99.99
227125,1,11.95
227126,1,109.99
227127,1,109.99
227128,1,149.99
227128,1,149.99
227129,1,700
227130,1,600
227131,2,14.95
227132,1,109.99
227133,1,99.99
227134,1,600
227135,1,14.95
227136,1,999.99
227137,2,11.95
227138,1,14.95
227139,1,3.84
227140,1,600
227141,1,14.95
227142,1,99.99
227143,1,150
227144,1,3.84
227145,1,14.95
227146,2,3.84
227147,1,600
227148,1,1700
227149,1,1700
227150,1,3.84
227151,2,109.99
227152,1,2.99
227153,1,999.99
227154,1,149.99
227155,1,150
227156,1,14.95
227157,1,11.95
227158,1,700
227158,1,150
227159,1,11.95
227160,1,11.99
227161,1,3.84
227162,1,14.95
227163,1,14.95
227164,1,700
227165,1,150
227166,1,11.99
227167,1,11.95
227168,1,99.99
227169,2,3.84
227170,1,99.99
227171,1,300
227172,1,14.95
227173,1,300
227174,1,600
227175,1,700
227176,1,379.99
227177,1,109.99
227178,1,14.95
227178,1,11.99
227179,1,14.95
227180,2,11.99
227181,1,1700
227182,1,109.99
227183,1,150
227184,1,389.99
227185,2,3.84
227186,1,11.95
227187,1,379.99
227188,1,3.84
227189,1,999.99
227190,1,389.99
227191,1,11.99
227192,1,700
227192,1,14.95
227193,1,2.99
227194,2,3.84
227195,1,99.99
227196,1,1700
227197,1,149.99
227198,1,11.99
227199,1,3.84
227200,1,99.99
227201,1,11.95
227202,1,99.99
227203,1,99.99
227204,1,11.99
227205,1,14.95
227206,2,11.95
227207,1,11.99
227208,1,11.99
227209,1,99.99
227210,1,600
227211,1,2.99
227212,1,2.99
227213,1,1700
227214,1,700
227215,1,14.95
227216,1,2.99
227217,1,2.99
227218,2,3.84
227219,1,99.99
227220,1,99.99
227221,1,150
227222,1,3.84
227223,1,150
227224,1,3.84
227225,1,600
227226,1,11.99
227227,1,3.84
227228,1,150
227229,1,700
227229,1,11.99
227230,1,3.84
227231,1,11.95
227232,2,2.99
227233,1,11.95
227234,1,150
227235,1,3.84
227236,1,109.99
227237,1,109.99
227238,1,14.95
227239,2,2.99
227240,1,600
227241,1,2.99
227242,1,150
227243,1,2.99
227244,1,3.84
227245,1,11.99
227246,1,14.95
227247,1,389.99
227248,1,150
227249,1,1700
227250,1,99.99
227251,1,999.99
227252,1,14.95
227253,1,3.84
227254,1,999.99
227255,1,2.99
227256,1,11.99
227257,1,3.84
227258,1,99.99
227259,1,3.84
227260,1,150
227261,1,11.99
227262,1,150
227263,1,11.95
227264,1,379.99
227265,3,2.99
227266,1,700
227267,1,700
227268,1,149.99
227269,2,3.84
227270,1,11.99
227271,1,11.95
227272,1,11.99
227273,1,109.99
227274,1,2.99
227275,1,300
227276,1,389.99
227277,1,150
227278,1,14.95
227279,1,3.84
227280,1,3.84
227281,1,600
227282,1,149.99
227283,1,150
227284,1,600
227285,1,11.95
227286,1,150
227287,1,14.95
227288,1,2.99
227289,1,2.99
227290,1,149.99
227291,1,700
227292,1,600
227292,1,11.99
227293,1,600
227294,1,600
227295,1,1700
227296,1,389.99
227297,1,3.84
227298,1,99.99
227299,1,99.99
227300,1,11.95
227301,1,99.99
227302,1,149.99
227303,1,389.99
227304,1,11.99
227305,1,1700
227306,1,379.99
227307,3,3.84
227308,1,149.99
227309,1,3.84
227310,1,109.99
227311,1,99.99
227312,1,600
227313,1,389.99
227314,1,11.95
227315,2,3.84
227316,1,99.99
227317,1,99.99
227318,1,389.99
227319,1,11.99
227320,1,379.99
227321,1,14.95
227322,1,2.99
227323,1,11.99
227324,1,14.95
227325,1,14.95
227326,1,150
227327,1,150
227328,1,14.95
227329,1,109.99
227330,1,11.95
227331,1,150
227332,1,999.99
227333,1,99.99
227334,1,14.95
227335,1,150
227336,1,14.95
227337,1,149.99
227338,1,300
227339,1,600
227340,1,150
227341,1,389.99
227342,2,11.99
227343,1,3.84
227344,1,389.99
227345,1,109.99
227346,1,99.99
227347,1,2.99
227348,1,300
227349,1,389.99
227350,1,99.99
227351,1,99.99
227352,1,14.95
227353,1,149.99
227354,1,389.99
227355,1,11.99
227356,1,99.99
227357,1,999.99
227358,1,14.95
227359,1,11.95
227360,1,400
227361,1,600
227362,1,14.95
227363,1,11.99
227364,1,1700
227365,1,99.99
227366,2,2.99
227367,1,149.99
227368,1,149.99
227369,1,11.95
227370,1,150
227371,1,389.99
227372,1,300
227373,1,14.95
227374,1,400
227375,1,99.99
227376,1,3.84
227377,2,3.84
227378,1,600
227379,1,3.84
227380,2,14.95
227381,1,11.95
227382,1,389.99
227383,1,3.84
227384,1,99.99
227385,1,1700
227386,1,14.95
227387,1,99.99
227388,1,99.99
227389,1,389.99
227390,1,11.95
227391,1,99.99
227392,3,2.99
227393,1,2.99
227394,1,11.99
227395,2,14.95
227396,1,2.99
227397,1,99.99
227398,1,400
227399,1,379.99
227400,1,600
227400,2,11.99
227400,1,1700
227401,1,600
227401,1,11.95
227401,1,11.99
227402,1,150
227403,1,109.99
227404,1,600
227405,1,150
227406,1,11.99
227407,1,2.99
227408,1,999.99
227409,1,389.99
227410,1,11.99
227411,1,11.95
227412,1,14.95
227413,1,11.95
227414,1,11.99
227415,1,379.99
227416,1,3.84
227417,1,2.99
227418,1,300
227419,1,109.99
227420,1,600
227421,1,11.99
227422,1,11.99
227423,1,99.99
227424,1,300
227425,1,300
227426,1,14.95
227427,1,11.99
227428,1,300
227429,1,14.95
227429,1,600
227430,1,150
227431,1,1700
227432,1,2.99
227433,1,99.99
227434,1,149.99
227435,1,11.95
227436,1,150
227437,1,99.99
227438,1,11.95
227439,2,11.95
227440,2,11.95
227441,1,149.99
227442,1,379.99
227443,1,11.95
227444,1,150
227445,1,11.99
227446,1,149.99
227447,1,3.84
227448,1,300
227449,1,400
227450,2,3.84
227451,1,14.95
227452,1,149.99
227453,1,700
227453,1,150
227454,3,2.99
227455,1,1700
227456,1,109.99
227457,1,14.95
227458,1,99.99
227459,1,2.99
227460,1,379.99
227461,1,11.95
227462,2,2.99
227463,1,400
227464,1,14.95
227465,1,2.99
227466,1,1700
227467,1,150
227468,1,99.99
227469,2,11.95
227470,1,3.84
227471,1,3.84
227472,3,3.84
227473,1,1700
227474,3,11.99
227475,1,3.84
227476,1,389.99
227477,1,11.99
227478,1,400
227479,1,11.99
227480,1,3.84
227481,1,150
227482,1,11.99
227483,2,2.99
227484,1,11.99
227485,1,14.95
227486,1,11.95
227487,1,2.99
227488,1,11.99
227489,1,600
227490,1,11.95
227491,1,14.95
227492,2,3.84
227493,1,150
227494,1,999.99
227495,1,149.99
227496,1,300
227497,2,11.95
227498,1,14.95
227499,1,149.99
227500,2,2.99
227501,1,1700
227502,1,150
227503,1,14.95
227504,1,379.99
227505,1,11.95
227506,1,11.95
227507,1,999.99
227508,1,99.99
227509,1,11.95
227510,1,2.99
227511,1,700
227512,1,11.99
227513,2,2.99
227514,1,14.95
227515,1,14.95
227516,1,3.84
227517,1,400
227518,1,11.99
227519,1,99.99
227520,2,3.84
227521,2,2.99
227521,1,11.99
227522,1,11.99
227523,1,2.99
227524,1,11.95
227525,1,14.95
227526,1,11.99
227527,1,379.99
227528,1,150
227529,1,149.99
227530,1,14.95
227531,1,700
227532,1,99.99
227533,1,3.84
227534,1,3.84
227535,1,99.99
227536,2,3.84
227537,1,14.95
227538,2,2.99
227539,3,3.84
227540,1,1700
227541,1,99.99
227542,1,150
227543,1,1700
227543,1,99.99
227544,1,14.95
227545,1,99.99
227545,1,150
227546,1,700
227547,2,11.99
227548,1,379.99
227549,1,14.95
227550,1,11.95
227551,1,11.95
227552,1,11.99
227553,2,3.84
227554,1,150
227555,1,600
227556,1,11.95
227556,1,149.99
227557,2,2.99
227558,1,14.95
227559,1,300
227560,2,3.84
227561,1,3.84
227562,1,150
227563,1,999.99
227564,1,379.99
227565,1,99.99
227565,1,11.95
227566,1,149.99
227567,2,3.84
227568,1,149.99
227569,1,389.99
227570,3,3.84
227571,1,11.99
227572,1,3.84
227573,1,11.95
227574,1,11.99
227575,1,14.95
227576,1,11.99
227577,1,14.95
227578,1,300
227579,1,1700
227580,1,999.99
227581,1,3.84
227582,1,99.99
227583,1,11.95
227584,1,2.99
227585,1,379.99
227586,1,99.99
227586,1,99.99
227587,1,3.84
227588,1,3.84
227589,1,14.95
227590,1,14.95
227591,1,150
227592,1,14.95
227593,1,3.84
227594,1,11.99
227595,1,99.99
227596,1,1700
227597,3,2.99
227598,1,14.95
227599,1,1700
227600,2,2.99
227601,1,149.99
227602,1,11.99
227603,1,600
227604,1,14.95
227605,1,99.99
227606,2,11.95
227607,2,14.95
227608,3,2.99
227609,1,11.95
227610,1,3.84
227611,1,99.99
227612,1,2.99
227613,1,14.95
227614,1,99.99
227615,1,700
227616,1,14.95
227617,1,11.95
227618,1,11.95
227619,1,99.99
227620,1,11.95
227621,1,149.99
227622,1,109.99
227623,1,3.84
227624,1,150
227625,1,400
227626,1,2.99
227627,1,11.95
227628,1,3.84
227629,1,11.99
227630,1,11.99
227631,1,2.99
227632,1,11.95
227633,1,11.99
227634,1,1700
227635,1,14.95
227635,1,11.95
227636,1,1700
227637,2,11.95
227638,1,300
227639,1,2.99
227640,1,600
227641,1,150
227642,1,150
227643,1,2.99
227644,1,11.99
227645,1,11.99
227646,1,3.84
227647,1,150
227648,2,11.99
227649,1,11.95
227650,1,999.99
227651,1,3.84
227652,1,3.84
227653,2,3.84
227654,1,389.99
227655,1,99.99
227656,1,109.99
227657,2,3.84
227658,1,2.99
227659,1,300
227660,1,149.99
227661,1,11.95
227661,1,14.95
227662,1,99.99
227663,1,11.95
227664,1,600
227664,1,99.99
227664,2,11.99
227665,1,600
227666,1,11.99
227667,1,11.99
227668,1,150
227668,1,379.99
227669,1,379.99
227670,1,14.95
227671,1,99.99
227672,1,11.99
227673,1,150
227674,1,150
227675,1,11.99
227676,1,11.95
227677,1,2.99
227678,2,2.99
227679,1,3.84
227680,1,11.99
227681,2,3.84
227682,1,11.99
227683,1,379.99
227684,1,300
227685,1,109.99
227686,1,3.84
227687,1,389.99
227688,1,14.95
227689,1,2.99
227690,1,150
227691,2,3.84
227692,1,99.99
227693,1,14.95
227694,1,389.99
227695,1,3.84
227696,1,149.99
227697,1,11.95
227698,1,300
227699,1,3.84
227700,1,2.99
227701,1,99.99
227702,1,379.99
227703,1,149.99
227704,1,99.99
227705,1,14.95
227706,1,1700
227707,1,99.99
227708,1,400
227708,1,11.99
227709,1,389.99
227710,1,99.99
227711,1,1700
227712,1,14.95
227713,1,11.99
227714,1,300
227715,2,2.99
227716,2,2.99
227717,2,14.95
227718,1,600
227718,2,11.99
227719,1,3.84
227720,1,389.99
227721,1,11.95
227722,1,2.99
227723,1,11.95
227724,1,3.84
227725,1,149.99
227726,1,11.95
227727,1,3.84
227727,1,14.95
227728,2,11.99
227729,1,2.99
227730,1,3.84
227731,1,3.84
227732,1,150
227733,1,600
227734,1,149.99
227735,2,2.99
227736,1,14.95
227737,1,99.99
227738,1,11.95
227739,1,300
227740,1,3.84
227741,1,99.99
227742,1,300
227743,1,11.99
227744,1,14.95
227745,2,11.99
227746,1,14.95
227747,1,389.99
227748,1,11.95
227749,1,150
227750,1,11.95
227751,1,99.99
227752,1,700
227753,1,600
227753,1,14.95
227754,1,99.99
227755,1,14.95
227755,1,11.95
227756,2,11.95
227757,1,14.95
227758,1,2.99
227759,1,14.95
227760,1,600
227761,1,2.99
227762,1,11.95
227763,1,600
227764,1,11.99
227765,1,11.95
227766,1,700
227767,1,1700
227768,1,389.99
227769,1,2.99
227770,1,2.99
227771,1,11.99
227772,1,1700
227773,1,11.95
227774,1,700
227774,1,150
227775,2,11.99
227776,1,11.95
227777,1,389.99
227778,1,149.99
227779,1,999.99
227780,1,2.99
227781,1,149.99
227782,2,2.99
227783,1,2.99
227784,1,11.95
227784,1,11.99
227785,1,2.99
227786,1,389.99
227787,1,11.99
227788,1,3.84
227789,1,150
227790,1,300
227791,1,11.99
227792,1,14.95
227793,2,11.95
227794,2,3.84
227795,1,400
227796,1,14.95
227797,1,3.84
227798,1,389.99
227799,1,149.99
227800,1,99.99
227801,1,999.99
227802,1,11.99
227803,1,150
227804,1,99.99
227805,1,600
227806,1,3.84
227807,3,3.84
227808,1,99.99
227809,1,150
227809,2,11.95
227810,1,2.99
227811,1,150
227812,1,11.99
227813,1,11.95
227814,1,999.99
227815,2,3.84
227816,3,2.99
227817,1,99.99
227818,1,149.99
227819,1,14.95
227820,1,3.84
227821,1,11.99
227821,1,149.99
227822,1,99.99
227823,1,700
227824,1,11.99
227825,1,300
227826,1,700
227827,1,2.99
227828,1,3.84
227828,1,379.99
227829,1,150
227830,1,2.99
227831,1,14.95
227832,1,11.99
227833,1,400
227834,1,99.99
227835,1,99.99
227836,1,3.84
227837,1,109.99
227838,1,14.95
227839,1,11.95
227840,1,11.95
227841,1,400
227842,1,99.99
227843,1,11.95
227843,1,11.99
227844,1,149.99
227845,1,11.95
227846,3,3.84
227847,1,150
227848,1,11.99
227849,1,11.95
227850,1,11.99
227851,1,150
227852,2,14.95
227853,1,600
227854,1,150
227855,1,400
227856,1,389.99
227857,1,11.99
227858,1,14.95
227859,1,11.99
227860,1,700
227861,1,150
227862,1,389.99
227863,1,700
227864,2,2.99
227865,1,3.84
227866,1,11.99
227867,1,300
227868,1,11.99
227869,2,2.99
227870,1,149.99
227871,1,150
227872,1,11.99
227873,1,1700
227874,2,14.95
227875,1,14.95
227876,1,11.99
227877,3,3.84
227878,1,11.99
227879,1,389.99
227880,1,379.99
227881,1,700
227881,1,14.95
227882,3,3.84
227883,1,150
227884,1,99.99
227885,1,3.84
227886,1,14.95
227887,1,11.99
227888,1,14.95
227889,1,150
227890,1,400
227890,1,11.99
227891,1,2.99
227892,1,3.84
227893,1,600
227893,1,11.99
227894,1,11.95
227895,1,600
227895,1,11.95
227896,2,11.95
227897,1,150
227898,2,2.99
227899,1,99.99
227900,1,99.99
227901,1,600
227902,1,99.99
227903,1,14.95
227904,1,14.95
227905,1,150
227906,2,11.99
227907,1,2.99
227908,1,3.84
227909,1,11.95
227910,1,3.84
227911,1,2.99
227912,1,3.84
227913,1,3.84
227914,1,150
227915,1,1700
227916,1,150
227917,1,3.84
227918,1,379.99
227919,1,2.99
227920,1,389.99
227921,1,3.84
227922,1,99.99
227923,1,379.99
227924,1,11.95
227925,1,14.95
227926,1,14.95
227927,1,99.99
227928,1,11.99
227929,1,150
227930,1,600
227931,1,150
227932,1,3.84
227933,1,1700
227934,2,2.99
227935,2,11.99
227936,1,2.99
227937,1,11.99
227938,1,379.99
227939,1,14.95
227940,1,600
227940,1,11.95
227941,1,14.95
227942,1,300
227943,2,11.99
227944,1,150
227945,1,3.84
227946,1,14.95
227947,1,3.84
227948,1,11.95
227949,1,11.95
227950,1,1700
227951,1,700
227952,1,389.99
227953,2,14.95
227954,1,11.99
227955,1,1700
227956,1,2.99
227957,1,99.99
227958,1,2.99
227959,1,700
227960,1,11.95
227961,1,11.99
227962,1,11.95
227963,1,14.95
227964,1,3.84
227965,1,99.99
227966,1,11.95
227967,1,600
227968,2,3.84
227969,1,150
227970,1,400
227971,1,300
227972,1,11.95
227973,1,14.95
227974,1,999.99
227975,1,389.99
227976,2,2.99
227977,1,149.99
227978,1,700
227979,1,3.84
227980,1,14.95
227981,1,150
227982,1,700
227982,2,14.95
227982,1,150
227983,1,109.99
227984,1,600
227984,1,11.95
227985,1,600
227986,1,600
227987,1,150
227988,1,2.99
227989,1,11.95
227990,1,11.99
227991,1,3.84
227992,1,3.84
227993,1,1700
227994,1,150
227995,1,600
227996,1,11.95
227997,1,14.95
227998,1,3.84
227999,1,14.95
228000,1,999.99
228001,1,109.99
228002,5,2.99
228003,1,400
228004,1,14.95
228005,1,99.99
228006,1,700
228007,1,109.99
228008,1,11.95
228009,1,600
228009,1,11.95
228010,1,1700
228011,1,3.84
228011,1,14.95
228012,1,11.95
228013,2,11.95
228014,1,3.84
228015,1,3.84
228015,1,3.84
228016,1,150
228017,1,3.84
228018,1,389.99
228019,1,389.99
228020,1,300
228021,1,99.99
228022,1,3.84
228023,1,99.99
228024,1,150
228025,1,150
228026,1,150
228027,1,300
228028,1,149.99
228029,1,700
228029,1,150
228030,1,11.95
228031,2,3.84
228032,1,11.99
228033,1,600
228034,1,2.99
228035,1,999.99
228036,1,3.84
228037,1,11.99
228038,1,600
228039,1,150
228040,1,109.99
228041,1,14.95
228042,1,700
228043,1,109.99
228044,1,11.99
228045,1,109.99
228046,1,3.84
228047,1,14.95
228048,1,700
228049,1,109.99
228050,1,2.99
228051,1,149.99
228052,1,400
228053,1,2.99
228054,1,700
228055,3,2.99
228056,1,3.84
228057,1,99.99
228058,1,99.99
228059,1,149.99
228060,1,11.95
228061,1,14.95
228062,1,11.95
228063,1,11.99
228064,1,1700
228065,1,149.99
228066,2,14.95
228067,1,14.95
228068,1,11.99
228069,1,149.99
228070,1,150
228071,1,14.95
228072,1,300
228073,1,11.95
228074,1,150
228075,1,1700
228076,1,14.95
228077,1,149.99
228078,1,14.95
228079,1,150
228080,1,700
228081,1,2.99
228082,1,99.99
228083,1,150
228084,1,149.99
228085,1,389.99
228086,1,2.99
228087,1,149.99
228088,1,3.84
228089,1,11.99
228090,1,109.99
228091,1,14.95
228092,1,1700
228093,1,700
228094,1,389.99
228095,1,600
228096,1,3.84
228097,1,2.99
228098,1,3.84
228099,1,99.99
228100,1,1700
228101,1,600
228102,1,11.95
228103,1,14.95
228104,1,2.99
228105,1,11.95
228106,1,109.99
228107,1,14.95
228108,1,14.95
228109,1,389.99
228110,1,150
228111,1,14.95
228112,1,379.99
228113,1,150
228114,1,11.95
228115,1,300
228116,1,1700
228117,2,11.99
228118,1,700
228119,1,11.99
228120,1,600
228121,1,99.99
228122,1,2.99
228123,1,1700
228124,1,150
228125,1,700
228126,1,2.99
228127,1,14.95
228128,1,3.84
228129,1,11.95
228130,1,3.84
228131,1,14.95
228132,1,11.95
228133,1,150
228134,1,3.84
228135,1,11.99
228136,1,11.95
228137,1,379.99
228138,2,3.84
228139,3,2.99
228140,2,2.99
228141,1,150
228142,2,2.99
228143,1,150
228144,1,14.95
228145,1,999.99
228146,1,11.99
228147,1,99.99
228148,1,109.99
228149,1,2.99
228150,1,600
228151,1,2.99
228152,1,14.95
228153,1,11.99
228154,1,11.99
228155,1,11.99
228156,2,2.99
228157,1,14.95
228158,1,400
228159,1,400
228160,1,389.99
228161,1,700
228161,1,14.95
228162,1,379.99
228163,1,2.99
228164,1,14.95
228165,1,11.99
228166,1,150
228167,1,2.99
228168,1,14.95
228169,3,3.84
228170,1,1700
228171,2,3.84
228172,1,150
228172,1,14.95
228173,2,2.99
228174,1,150
228175,1,99.99
228176,1,14.95
228177,1,109.99
228178,1,379.99
228179,1,11.99
228180,1,600
228181,1,2.99
228182,1,379.99
228183,1,150
228184,1,11.95
228185,1,3.84
228186,1,2.99
228187,1,3.84
228188,1,109.99
228189,2,11.99
228190,1,11.99
228191,1,999.99
228192,1,11.99
228193,2,2.99
228194,1,150
228195,1,11.95
228196,1,150
228197,1,99.99
228198,2,2.99
228199,1,11.95
228200,1,2.99
228201,2,3.84
228202,1,99.99
228203,1,300
228204,1,11.95
228205,1,379.99
228206,1,11.95
228207,2,11.95
228208,1,149.99
228209,1,149.99
228210,1,3.84
228211,1,11.99
228212,1,2.99
228213,1,14.95
228214,1,150
228215,1,3.84
228216,1,389.99
228217,1,11.95
228218,1,11.95
228219,1,2.99
228220,1,149.99
228221,1,11.99
228222,1,600
228223,1,700
228224,1,150
228225,1,600
228226,1,14.95
228227,3,3.84
228228,1,3.84
228229,2,2.99
228230,1,379.99
228231,1,11.95
228232,1,379.99
228233,1,11.95
228234,1,109.99
228235,1,11.95
228236,1,149.99
228237,1,149.99
228238,1,379.99
228239,1,11.95
228240,1,11.99
